year,race_number,driver,avg_lap_time,best_lap_time,lap_time_std,total_laps,delta_to_best,s1_avg,s2_avg,s3_avg,s1_fastest,s2_fastest,s3_fastest,quali_clean_laps
2023,7,HUL,85.522916,80.305,5.094824,12,5.217916,24.602583,27.14475,33.775583,23.279,25.253,31.773,12
2023,7,ALO,88.347615,79.776,9.754737,13,8.571615,24.891075999999998,28.29523,35.161307,22.787,25.145,31.768,13
2023,7,HAM,88.900333,80.426,8.219359,12,8.474333,25.410166,28.460166,35.03,22.948,25.046,31.817,12
2023,7,RUS,89.560727,80.098,8.072287,11,9.462727,25.237454,29.496454,34.826818,23.14,25.282,31.676,11
2023,7,OCO,87.4625,80.406,8.162399,14,7.0565,25.125428,28.122714,34.214357,23.232,25.478,31.481,14
2023,7,NOR,87.333,79.347,7.510125,14,7.986,25.038071,28.205642,34.089285,23.03,25.094,31.065,14
2023,7,SAI,89.698266,79.856,8.694941,15,9.842266,24.767666,27.9384,36.9922,22.951,25.135,31.405,15
2023,7,PIA,88.207142,79.659,12.00226,14,8.548142,24.992285,28.018357,35.1965,22.619,25.308,31.31,14
2023,7,ALB,86.357916,78.725,7.366282,12,7.632916,25.314833,27.388166,33.654916,22.921,24.835,30.773,12
2023,7,LEC,87.82423,80.615,9.52898,13,7.20923,24.540769,27.516538,35.766923,23.397,25.314,31.583,13
2023,7,PER,87.964846,80.959,7.262193,13,7.005846,24.52023,28.218769,35.225846,23.329,25.948,31.682,13
2023,7,STR,85.6005,81.484,4.159517,8,4.1165,24.848,27.63825,33.11425,23.101,26.053,32.276,8
2023,7,MAG,86.1295,81.678,6.7481480000000005,8,4.4515,24.239375,27.43875,34.451375,23.794,25.762,31.916,8
2023,7,BOT,88.807285,81.821,9.039498,14,6.986285,25.452785,27.894285,35.460214,23.719,26.103,31.618,14
2023,7,TSU,86.922166,82.746,4.045672,6,4.176166,24.701,27.9335,34.287666,23.999,26.481,32.266,6
2023,7,GAS,88.665,82.886,8.019853,9,5.779,25.108777,28.886555,34.669666,23.723,26.244,32.143,9
2023,7,DEV,86.225666,83.137,3.393715,6,3.088666,24.608,27.784833,33.832833,24.062,26.613,32.434,6
2023,7,SAR,90.469375,83.337,7.589117,8,7.132375,26.23925,28.47275,35.757375,24.182,26.687,32.263,8
2023,7,ZHO,88.1015,83.342,5.074433,6,4.7595,24.8465,27.777333,35.477666,24.088,26.719,32.535,6
2023,8,VER,100.334153,86.72,20.928645,13,13.614153,31.957769,40.625461,27.750923,27.482,35.201,24.004,13
2023,8,NOR,96.10809,86.961,13.263817,11,9.14709,29.873,38.981363,27.253727,27.544,35.312,24.105,11
2023,8,PIA,98.880416,87.092,16.948315,12,11.788416,30.7285,40.513166,27.63875,27.634,35.35,24.108,12
2023,8,LEC,99.671583,87.136,19.001653,12,12.535583,31.0195,40.46075,28.191333,27.461,35.384,24.291,12
2023,8,SAI,98.762,87.148,16.30915,13,11.614,30.558153,40.511076,27.692769,27.592,35.38,24.176,13
2023,8,RUS,97.0817,87.155,15.607624,10,9.9267,29.673000000000002,40.2534,27.1553,27.573,35.41,24.172,10
2023,8,HAM,99.686363,87.211,17.480514,11,12.475363,30.15009,40.584818,28.951454,27.61,35.407,24.194,11
2023,8,ALB,97.5425,87.53,14.645804,12,10.0125,30.270833,39.788666,27.483,27.562,35.551,24.368,12
2023,8,ALO,95.411727,87.659,11.797687,11,7.752727,29.341818,38.846727,27.223181,27.635,35.589,24.318,11
2023,8,GAS,100.044583,87.689,15.782166,12,12.355583,31.152,41.380083,27.5125,27.668,35.641,24.321,12
2023,8,HUL,98.2645,88.896,13.521189,8,9.3685,30.1085,39.71725,28.43875,28.066,35.877,24.953,8
2023,8,STR,99.437666,88.935,17.401728,9,10.502666,30.247111,40.938555,28.252,28.036,35.764,25.026,9
2023,8,OCO,101.9395,88.956,14.47226,10,12.9835,31.2933,42.0729,28.5733,28.087,35.843,24.874,10
2023,8,SAR,98.04475,89.031,13.061138,8,9.01375,30.483375,39.990375,27.571,27.917,36.089,25.025,8
2023,8,BOT,99.018833,89.798,9.963015,6,9.220833,30.781833,40.141666,28.095333,28.13,36.328,25.34,6
2023,8,PER,106.483,89.968,21.646663,6,16.515,32.853666,44.383,29.246333,28.318,36.097,25.553,6
2023,8,TSU,101.0672,90.025,17.636669,5,11.0422,30.3416,41.2914,29.4342,28.269,36.027,25.729,5
2023,8,ZHO,102.585833,90.123,13.542642,6,12.462833,31.496,42.59,28.499833,28.282,36.365,25.476,6
2023,8,DEV,100.1322,90.513,16.035265,5,9.6192,30.1778,40.66,29.2944,28.276,36.33,25.907,5
2023,8,MAG,116.79225,92.378,28.007781,4,24.41425,36.807,47.46475,32.5205,28.284,37.058,27.036,4
2023,9,HAM,90.795,76.609,24.685165,8,14.186,33.048375,33.74525,24.001375,27.817,27.124,21.629,8
2023,9,VER,87.156555,76.612,18.767627,9,10.544555,31.026777,31.303444,24.826332999999998,27.782,27.044,21.547,9
2023,9,NOR,90.0765,76.694,19.821446,10,13.3825,32.9465,32.5075,24.6225,27.878,27.123,21.693,10
2023,9,PIA,83.858428,76.905,15.283371,7,6.953428,29.411428,30.444714,24.002285,27.909,27.033,21.818,7
2023,9,ZHO,87.198,76.971,18.72896,10,10.227,31.662,31.337,24.199,27.858,27.276,21.837,10
2023,9,LEC,91.71,76.992,26.98421,9,14.718,32.307666,32.542333,26.86,27.863,27.278,21.814,9
2023,9,BOT,84.747875,77.034,18.047951,8,7.713875,30.284,30.110125,24.35375,27.929,27.305,21.762,8
2023,9,ALO,84.3115,77.035,16.283209,8,7.2765,30.759875,29.954625,23.597,27.921,27.279,21.733,8
2023,9,PER,91.987727,77.045,23.447999,11,14.942727,33.021818,33.365636,25.600272,27.947,27.289,21.728,11
2023,9,HUL,83.456,77.186,14.671188,8,6.27,30.01675,29.792375,23.646875,27.947,27.455,21.753,8
2023,9,SAI,92.143428,77.703,23.271398,7,14.440428,33.032857,32.845428,26.265142,28.084,27.697,21.922,7
2023,9,OCO,87.555333,77.841,21.459059,6,9.714333,31.308166,31.717,24.530166,28.036,27.72,22.021,6
2023,9,RIC,78.9918,78.002,1.106793,5,0.9898,28.459,28.2976,22.2352,28.163,27.861,21.96,5
2023,9,STR,90.643444,77.861,23.603016,9,12.782444,32.452444,33.560111,24.630888,28.293,27.618,21.899,9
2023,9,GAS,84.2725,78.045,13.310522,6,6.2275,30.491333,31.073,22.708166,28.176,27.837,22.032,6
2023,9,ALB,89.5125,78.917,20.743781,4,10.5955,32.2895,32.67875,24.54425,28.395,27.989,22.408,4
2023,9,TSU,79.464,78.919,0.856317,3,0.545,28.543,28.474,22.447,28.424,28.186,22.176,3
2023,9,RUS,95.3748,79.027,20.150768,5,16.3478,33.2164,34.2642,27.8942,28.483,28.088,22.219,5
2023,9,MAG,92.49275,79.206,25.687892,4,13.28675,33.16775,34.446,24.879,28.353,28.488,22.365,4
2023,9,SAR,89.68325,79.248,20.508271,4,10.43525,31.0625,33.1735,25.44725,28.407,28.141,22.493,4
2023,10,VER,86.600421,70.567,11.383014,19,16.033421,29.738947,30.451684,26.409789,24.324,24.504,21.739,19
2023,10,NOR,85.665684,71.104,8.77366,19,14.561684,29.179894,29.413578,27.07221,24.287,24.818,21.943,19
2023,10,RUS,86.4918,71.294,11.953079,20,15.1978,29.2094,29.44205,27.84035,24.649,24.625,22.02,20
2023,10,ALB,88.180058,71.419,10.834213,17,16.761058,29.531235,31.134764,27.514058,24.449,25.014,21.956,17
2023,10,ALO,84.498812,71.506,8.953576,16,12.992812,28.626,28.916312,26.9565,24.63,24.994,21.882,16
2023,10,SAI,85.776111,71.754,7.406733,18,14.022111,29.016,29.4895,27.270611,24.693,25.035,22.026,18
2023,10,PER,84.715333,71.88,7.476855,21,12.835333,28.989619,29.401714,26.324,24.895,24.996,21.989,21
2023,10,PIA,85.427687,71.938,10.91733,16,13.489687,30.05225,29.088187,26.28725,24.657,25.047,22.179,16
2023,10,LEC,85.783266,72.665,6.891554,15,13.118266,30.453866,28.574133,26.755266,25.186,25.086,22.393,15
2023,10,SAR,89.077117,76.748,12.714537,17,12.329117,30.720117,29.765117,28.591882,27.083,26.472,23.193,17
2023,10,STR,85.351571,80.121,8.464487,14,5.230571,28.9845,29.498428,26.868642,27.743,27.406,24.957,14
2023,10,GAS,90.818733,80.128,11.36439,15,10.690733,31.131333,30.571666,29.115733,27.411,27.586,25.123,15
2023,10,HAM,86.909,80.151,5.413807,17,6.758,29.850823,29.273705,27.78447,27.416,27.366,25.369,17
2023,10,TSU,88.101428,80.23,10.407194,14,7.871428,30.419571,29.687857,27.994,27.764,27.244,25.006,14
2023,10,HUL,86.066,80.25,5.97324,12,5.816,30.513333,29.30525,26.247416,28.046,27.465,24.739,12
2023,10,ZHO,87.097375,82.067,6.224906,8,5.030375,30.221375,30.00775,26.86825,28.282,27.591,25.807,8
2023,10,OCO,89.7114,82.11,9.268974,10,7.6014,30.4008,30.9643,28.3463,28.265,28.164,25.667,10
2023,10,MAG,92.716,82.192,14.619279,7,10.524000000000001,33.288,32.183142,27.244857,28.484,28.206,25.464,7
2023,10,BOT,88.5485,82.26,8.363844,8,6.2885,30.3685,30.43625,27.74375,28.629,27.829,25.752,8
2023,10,LAW,87.376125,83.42,5.623081,8,3.956125,30.0995,29.70275,27.573875,28.601,28.57,26.015,8
2023,11,SAI,81.364833,80.294,0.868859,6,1.070833,27.047166,27.408333,26.909333,26.701,26.988,26.605,6
2023,11,VER,81.178857,80.307,0.624966,7,0.871857,26.983571,27.415857,26.779428,26.758,27.049,26.5,7
2023,11,LEC,88.651333,80.361,14.535537,9,8.290333,30.117222,29.562111,28.972,26.667,27.101,26.593,9
2023,11,RUS,81.575857,80.671,0.693777,7,0.904857,27.166714,27.539714,26.869428,26.889,27.159,26.594,7
2023,11,PER,86.728888,80.688,10.548957,9,6.040888,28.889444,29.578777,28.260666,26.904,27.171,26.574,9
2023,11,ALB,87.178,80.76,11.363593999999999,9,6.418,28.593222,30.091222,28.493555,26.672,27.363,26.724,9
2023,11,PIA,88.27825,80.785,11.531126,12,7.49325,29.562083,29.76775,28.948416,26.925,27.179,26.681,12
2023,11,HAM,81.725142,80.82,0.590265,7,0.905142,27.181285,27.533285,27.010571,26.807,27.201,26.812,7
2023,11,NOR,88.412272,80.979,11.411383,11,7.433272,29.707272,30.18009,28.524909,26.9,27.27,26.749,11
2023,11,ALO,87.153714,81.417,10.930331,7,5.736714,29.274571,29.042,28.837142,26.91,27.527,26.9,7
2023,11,TSU,82.1156,81.594,0.654485,5,0.5216,27.1638,27.7146,27.2372,27.032,27.462,27.078,5
2023,11,LAW,82.382,81.758,0.867855,5,0.624,27.1538,27.9186,27.3096,26.965,27.657,27.072,5
2023,11,HUL,87.749875,81.776,9.941062,8,5.973875,29.2015,29.60575,28.942625,27.154,27.55,26.955,8
2023,11,BOT,86.159833,81.94,9.450818,6,4.219833,28.413166,29.681166,28.0655,26.968,27.73,27.147,6
2023,11,SAR,89.206857,81.93,11.430253,7,7.276857,28.716428,30.803714,29.686714,26.94,27.771,27.199,7
2023,11,ZHO,89.22725,82.39,12.872826,4,6.83725,30.20125,30.3485,28.6775,27.051,27.978,27.309,4
2023,11,GAS,88.659333,82.545,10.317023,3,6.114333,29.566666,30.210666,28.882,27.119,28.047,27.379,3
2023,11,OCO,88.128,82.548,10.213553,4,5.58,28.9495,29.8085,29.37,27.296,27.859,27.393,4
2023,11,MAG,95.3595,82.592,14.931316,4,12.7675,32.515,33.19625,29.64825,27.321,27.829,27.379,4
2023,11,STR,90.2974,82.86,10.216278,5,7.4374,29.682,31.5688,29.0466,27.267,28.076,27.363,5
2023,12,SAI,98.778714,90.984,18.481204,7,7.794714,29.846,41.569714,27.363,26.717,38.477,25.768,7
2023,12,RUS,91.8816,91.056,0.562391,5,0.8256,26.9952,38.7868,26.0996,26.785,38.406,25.865,5
2023,12,LEC,99.443571,91.063,19.888136,7,8.380571,29.638285,42.007285,27.798000000000002,26.754,38.428,25.881,7
2023,12,NOR,100.205571,91.27,21.240083,7,8.935571,30.227142,42.180857,27.797571,26.756,38.666,25.848,7
2023,12,HAM,92.01625,91.485,0.481812,4,0.53125,27.051,38.8545,26.11075,26.924,38.599,25.962,4
2023,12,MAG,99.36975,91.575,19.836785,8,7.79475,29.021,41.7,28.64875,26.959,38.606,26.01,8
2023,12,ALO,99.521,91.615,16.708545,5,7.906,29.0026,42.2534,28.265,26.915,38.628,25.909,5
2023,12,OCO,92.314,91.673,0.42065,6,0.641,27.176333,38.9955,26.142166,26.986,38.703,25.984,6
2023,12,HUL,103.418222,91.808,21.699296,9,11.610222,30.902444,43.161666,29.354111,26.926,38.738,26.144,9
2023,12,LAW,92.613142,92.166,0.502683,7,0.447142,27.358285,38.943142,26.311714,27.285,38.716,26.145,7
2023,12,VER,101.438,92.173,20.132988,5,9.265,30.248,41.8212,29.3688,27.144,38.896,26.022,5
2023,12,GAS,92.41475,92.274,0.179691,4,0.14075,27.2595,39.11125,26.044,27.178,39.003,26.022,4
2023,12,PER,106.12025,92.099,27.593151,4,14.02125,31.5705,44.0705,30.47925,27.042,38.814,26.195,4
2023,12,ALB,93.29025,92.668,0.484748,4,0.62225,27.25925,39.5975,26.4335,27.131,39.309,26.214,4
2023,12,TSU,92.4605,91.991,0.663973,2,0.4695,27.363,38.952,26.1455,27.177,38.747,26.067,2
2023,12,BOT,113.3964,92.809,27.513735,5,20.5874,32.4058,47.2782,33.7124,27.239,39.211,26.359,5
2023,12,PIA,107.504333,92.902,25.149224,3,14.602333,32.068333,45.446666,29.989333,27.161,39.326,26.242,3
2023,12,SAR,93.973666,93.252,0.986678,3,0.721666,27.584,39.835666,26.554,27.245,39.523,26.466,3
2023,12,ZHO,113.5372,93.258,27.029048,5,20.2792,32.9678,47.276,33.2934,27.319,39.339,26.6,5
2023,12,STR,100.086,93.397,11.149495,3,6.689,27.478666,42.804333,29.803,27.33,39.549,26.518,3
2023,13,VER,89.43275,88.877,0.567556,4,0.55575,31.0105,40.493,17.92925,30.725,40.311,17.841,4
2023,13,PIA,89.88975,89.458,0.470584,4,0.43175,31.175,40.69575,18.019,30.951999999999998,40.356,17.929,4
2023,13,NOR,89.8685,89.493,0.37521,4,0.3755,31.09625,40.6655,18.10675,30.916,40.421,18.047,4
2023,13,LEC,90.08275,89.542,0.427535,4,0.54075,31.4425,40.5865,18.05375,31.24,40.363,17.939,4
2023,13,PER,90.286166,89.65,0.406992,6,0.636166,31.404833,40.812,18.069333,31.152,40.528,17.954,6
2023,13,SAI,90.431,89.85,0.589938,4,0.581,31.51975,40.834,18.07725,31.278,40.564,17.954,4
2023,13,HAM,90.6195,89.908,0.530968,6,0.7115,31.6,40.867666,18.151833,31.247,40.616,17.98,6
2023,13,RUS,90.6876,90.219,0.423917,5,0.4686,31.7796,40.7994,18.1086,31.547,40.552,18.042,5
2023,13,TSU,90.652833,90.204,0.434388,6,0.448833,31.628333,40.882833,18.141666,31.439,40.706,18.044,6
2023,13,ALO,90.884,90.465,0.361414,5,0.419,31.5464,41.0588,18.2788,31.238,40.984,18.167,5
2023,13,LAW,90.9768,90.425,0.539611,5,0.5518,31.8186,40.9974,18.1608,31.481,40.755,18.047,5
2023,13,GAS,91.06325,90.509,0.468238,4,0.55425,31.77275,41.144,18.1465,31.424,40.99,18.087,4
2023,13,ALB,91.11475,90.537,0.467334,4,0.57775,31.992,40.97275,18.15,31.648,40.711,18.117,4
2023,13,OCO,91.0225,90.586,0.336727,4,0.4365,31.72775,41.0585,18.23625,31.501,40.932,18.153,4
2023,13,MAG,91.066,90.665,0.452759,3,0.401,31.795333,41.027333,18.243333,31.626,40.896,18.143,3
2023,13,BOT,91.049,91.049,0.0,1,0.0,31.878,41.001,18.17,31.878,41.001,18.17,1
2023,13,STR,91.7135,91.181,0.753068,2,0.5325,31.785,41.536,18.3925,31.521,41.208,18.333,2
2023,13,HUL,91.5175,91.299,0.309005,2,0.2185,31.921,41.287,18.3095,31.773,41.276,18.228,2
2023,13,ZHO,91.3885,91.379,0.013435,2,0.0095,31.92,41.24,18.2285,31.774,41.073,18.198,2
2023,14,LEC,77.9464,77.166,0.529284,5,0.7804,27.5186,30.121,20.3068,27.291,29.853,20.022,5
2023,14,SAI,78.0478,77.233,0.69056,5,0.8148,27.5738,30.2608,20.2132,27.344,29.9,19.989,5
2023,14,VER,78.1422,77.263,1.327227,5,0.8792,27.5684,29.977,20.5968,27.369,29.818,20.037,5
2023,14,RIC,77.7956,77.382,0.385385,5,0.4136,27.5806,30.063,20.152,27.492,29.846,19.937,5
2023,14,PER,78.1446,77.423,0.568273,5,0.7216,27.6802,30.18,20.2844,27.46,29.884,20.079,5
2023,14,HAM,82.3055,77.454,10.674755,6,4.8515,29.700333,31.857333,20.747833,27.46,29.868,20.015,6
2023,14,PIA,78.854333,77.623,1.631963,6,1.231333,27.6685,30.227,20.958833,27.447,29.979,20.126,6
2023,14,RUS,81.830428,77.673,9.432732,7,4.157428,29.001571,32.094571,20.734285,27.549,29.92,19.973,7
2023,14,BOT,78.1554,78.016,0.17889,5,0.1394,27.6046,30.242,20.3088,27.483,30.073,20.167,5
2023,14,ZHO,79.2128,78.05,1.505541,5,1.1628,27.8988,30.3762,20.9378,27.67,30.115,20.265,5
2023,14,GAS,79.165,78.521,0.467805,5,0.644,28.0244,30.6038,20.5368,27.774,30.39,20.357,5
2023,14,HUL,79.094,78.524,0.447035,4,0.57,27.8,30.8345,20.4595,27.68,30.563,20.278,4
2023,14,ALO,79.20875,78.738,0.482453,4,0.47075,27.954,30.716,20.53875,27.691,30.423,20.324,4
2023,14,ALB,78.91475,78.302,0.46735,4,0.61275,27.7145,30.43525,20.765,27.599,30.318,20.381,4
2023,14,TSU,84.249,78.89,9.020069,3,5.359,29.211666,33.071333,21.966,27.825,30.256,20.435,3
2023,14,OCO,79.2165,79.08,0.19304,2,0.1365,28.0385,30.5085,20.6695,28.038,30.5,20.524,2
2023,14,MAG,79.590666,79.163,0.377788,3,0.427666,27.780333,30.914666,20.895666,27.68,30.728,20.585,3
2023,14,STR,79.501666,79.227,0.45767,3,0.274666,27.993666,30.699333,20.808666,27.746,30.499,20.728,3
2023,14,NOR,97.176,81.554,22.092844,2,15.622,32.9625,35.385,28.8285,27.653,30.444,23.457,2
2023,14,SAR,80.202,79.965,0.335168,2,0.237,27.735,31.001,21.466,27.567,30.91,21.152,2
2023,15,LEC,105.653076,92.726,16.090595,13,12.927076,30.752461,34.72423,40.176384,26.079,30.647,35.85,13
2023,15,SAI,107.796076,92.77,15.928927999999999,13,15.026076,31.237769,36.236384,40.321923,26.157,30.772,35.74,13
2023,15,VER,113.19,93.104,18.571216,11,20.086,32.944636,35.905454,44.339909,26.289,30.828,35.958,11
2023,15,RUS,110.493187,93.112,15.209097,16,17.381187,32.129312,37.81625,40.547625,26.364,30.99,35.758,16
2023,15,GAS,101.947076,93.239,10.859738,13,8.708076,29.109538,33.237615,39.599923,26.415,31.019,35.75,13
2023,15,ALB,108.353,93.323,15.751598,12,15.03,31.888166,37.364166,39.100666,26.576,31.008,35.727,12
2023,15,SAR,103.9795,93.513,10.484774,12,10.4665,30.4975,35.206416,38.275583,26.605,31.106,35.802,12
2023,15,BOT,108.131363,93.525,18.287915,11,14.606363,32.785636,34.335363,41.010363,26.393,31.141,35.918,11
2023,15,MAG,101.509454,93.537,12.413879,11,7.972454,29.091,33.370545,39.047909,26.248,30.966,36.236,11
2023,15,ALO,102.640642,93.555,10.228074,14,9.085642,28.979142,34.5655,39.096,26.483,31.106,35.861,14
2023,15,HAM,109.92209,93.837,14.686636,11,16.08509,32.365636,37.669636,39.886818,26.831,31.187,35.752,11
2023,15,PER,102.715166,93.855,12.934924,6,8.860166,29.845333,34.383666,38.486166,26.627,31.043,36.185,6
2023,15,HUL,105.123,93.979,15.525449,9,11.144,30.271,35.212777,39.639222,26.55,31.107,36.127,9
2023,15,STR,101.9867,94.199,8.992003,10,7.7877,28.4872,33.3171,40.1824,26.722,31.265,36.212,10
2023,15,RIC,105.4928,94.308,12.117882,10,11.1848,29.1545,34.227,42.1113,27.132,31.202,35.957,10
2023,15,NOR,110.519714,94.703,11.422272,7,15.816714,31.201428,38.210142,41.108142,26.854,31.483,36.352,7
2023,15,OCO,102.773666,94.834,9.830798,6,7.939666,29.045166,33.964833,39.763666,27.098,31.227,36.005,6
2023,15,ZHO,106.683,94.849,17.094811,6,11.834,31.297,36.0355,39.3505,27.161,31.568,36.085,6
2023,15,PIA,108.952875,94.85,14.741374,8,14.102875,31.6,37.41925,39.933625,26.884,31.669,36.219,8
2023,15,TSU,109.4548,96.447,13.28596,5,13.0078,31.5238,35.9858,41.9452,27.724,32.222,36.429,5
2023,16,VER,83.8898,83.445,0.460955,5,0.4448,17.2404,36.0696,30.5798,17.078,35.894,30.4,5
2023,16,LEC,84.269833,83.584,0.402744,6,0.685833,17.306166,36.203,30.760666,17.188,35.986,30.385,6
2023,16,PIA,84.3126,83.782,0.503605,5,0.5306,17.1804,36.4156,30.7166,17.101,36.093,30.497,5
2023,16,RUS,84.279833,83.788,0.396632,6,0.491833,17.238333,36.398,30.6435,17.097,36.206,30.365,6
2023,16,NOR,84.014,83.816,0.243036,4,0.198,17.13375,36.30075,30.5795,17.076,36.087,30.412,4
2023,16,TSU,84.325666,83.968,0.251952,6,0.357666,17.321833,36.286,30.717833,17.222,36.131,30.569,6
2023,16,ALO,84.509833,84.084,0.412682,6,0.425833,17.263832999999998,36.503,30.743,17.157,36.31,30.546,6
2023,16,HUL,84.539666,84.108,0.39909,6,0.431666,17.367166,36.456333,30.716166,17.243,36.26,30.514,6
2023,16,PER,84.2208,83.868,0.319232,5,0.3528,17.2232,36.2808,30.7168,17.144,36.206,30.518,5
2023,16,GAS,84.685333,84.078,0.446357,6,0.607333,17.320833,36.434666,30.929833,17.202,36.091,30.785,6
2023,16,HAM,84.695,84.359,0.37013,4,0.336,17.4,36.484,30.811,17.278,36.258,30.514,4
2023,16,OCO,84.77825,84.391,0.354296,4,0.38725,17.282,36.394,31.10225,17.197,36.26,30.923000000000002,4
2023,16,STR,84.71125,84.405,0.377929,4,0.30625,17.31025,36.4815,30.9195,17.182,36.277,30.809,4
2023,16,ALB,84.5705,84.298,0.287094,4,0.2725,17.258,36.30275,31.00975,17.18,36.175,30.834,4
2023,16,RIC,84.668,84.442,0.252738,4,0.226,17.403,36.45075,30.81425,17.305,36.399,30.69,4
2023,16,SAI,84.778,84.738,0.056568,2,0.04,17.39,36.5325,30.8555,17.355,36.484,30.802,2
2023,16,MAG,85.2085,84.764,0.628617,2,0.4445,17.3365,36.6825,31.1895,17.326,36.424,30.993,2
2023,16,BOT,84.8805,84.788,0.130814,2,0.0925,17.43,36.589,30.8615,17.401,36.54,30.847,2
2023,16,ZHO,85.1365,85.114,0.031819,2,0.0225,17.425,36.801,30.9105,17.332,36.594,30.819,2
2023,16,SAR,84.627,84.532,0.13435,2,0.095,17.21,36.2005,31.2165,17.177,36.185,31.17,2
2024,1,VER,89.633,89.179,0.434244,5,0.454,28.6678,38.4728,22.4924,28.509,38.269,22.374,5
2024,1,LEC,89.9415,89.165,0.768664,6,0.7765,29.011833,38.464,22.465666,28.762,38.059,22.263,6
2024,1,RUS,90.0116,89.485,0.509398,5,0.5266,28.9804,38.6244,22.4068,28.8,38.421,22.264,5
2024,1,SAI,90.038333,89.507,0.666092,6,0.531333,29.071166,38.527,22.440166,28.85,38.298,22.337,6
2024,1,PER,90.044,89.537,0.35674,5,0.507,28.8444,38.627,22.5726,28.738,38.323,22.41,5
2024,1,ALO,89.9145,89.542,0.300366,4,0.3725,28.929,38.52325,22.46225,28.83,38.236,22.374,4
2024,1,NOR,89.84425,89.614,0.244223,4,0.23025,28.9675,38.41875,22.458,28.836,38.207,22.362,4
2024,1,PIA,90.383833,89.683,0.401349,6,0.700833,29.097666,38.7245,22.561666,28.901,38.343,22.439,6
2024,1,HAM,90.248833,89.71,0.441576,6,0.538833,29.0025,38.729166,22.517166,28.803,38.422,22.369,6
2024,1,HUL,90.525833,89.851,0.373403,6,0.674833,28.993333,38.927833,22.604666,28.834,38.636,22.381,6
2024,1,TSU,90.64825,90.129,0.431143,4,0.51925,29.02575,38.90725,22.71525,28.821,38.727,22.581,4
2024,1,STR,90.50275,89.965,0.496995,4,0.53775,28.905,38.8625,22.73525,28.65,38.609,22.694,4
2024,1,ALB,90.6155,90.221,0.407045,4,0.3945,29.05275,38.9015,22.66125,28.858,38.75,22.553,4
2024,1,RIC,90.74775,90.278,0.397956,4,0.46975,29.06975,38.93575,22.74225,28.884,38.802,22.592,4
2024,1,MAG,90.89925,90.529,0.364672,4,0.37025,29.0845,39.1045,22.71025,28.884,38.952,22.657,4
2024,1,BOT,90.9165,90.756,0.226981,2,0.1605,29.1045,39.0655,22.7465,29.063,39.025,22.668,2
2024,1,ZHO,90.916,90.757,0.224859,2,0.159,29.2095,39.048,22.6585,29.154,38.944,22.658,2
2024,1,SAR,90.949,90.77,0.253144,2,0.179,29.0825,39.163,22.7035,28.991,39.119,22.66,2
2024,1,OCO,91.348,90.793,0.603223,3,0.555,29.429,39.078666,22.840333,29.142,38.934,22.717,3
2024,1,GAS,91.554333,90.948,0.779796,3,0.606333,29.484333,39.108666,22.961333,29.148,38.857,22.829,3
2024,2,VER,87.988166,87.472,0.36202,6,0.516166,31.9115,27.958333,28.118333,31.763,27.8,27.909,6
2024,2,LEC,99.381,87.791,15.379114,11,11.59,36.948181,31.759454,30.673363,31.933,27.842,28.016,11
2024,2,PER,88.340666,87.807,0.415674,6,0.533666,32.099666,28.074333,28.166666,31.878,27.866,27.997,6
2024,2,ALO,95.099714,87.846,11.732381,7,7.253714,35.215142,29.857571,30.027,31.84,27.823,28.183,7
2024,2,PIA,93.7558,88.089,10.766897,10,5.6668,34.8729,29.2497,29.6332,31.994,27.888,28.207,10
2024,2,NOR,95.074,88.132,11.373259000000001,10,6.942,34.8622,29.6201,30.5917,31.88,28.022,28.23,10
2024,2,RUS,97.55875,88.316,16.445907,8,9.24275,37.494125,30.401125,29.6635,32.293,27.823,28.139,8
2024,2,HAM,95.9066,88.46,14.937416,10,7.4466,36.8217,29.3828,29.7021,32.341,27.879,28.162,10
2024,2,TSU,88.824166,88.547,0.273038,6,0.277166,32.327833,28.162833,28.3335,32.18,28.057,28.239,6
2024,2,STR,96.749,88.25,14.332475,7,8.499,36.552571,30.645428,29.551,31.943,27.922,28.281,7
2024,2,BEA,100.6615,88.642,16.125978,8,12.0195,37.288,31.448625,31.924875,32.255,28.061,28.272,8
2024,2,ALB,98.861333,88.98,14.999585,6,9.881333,35.6775,30.5905,32.593333,32.284,28.125,28.371,6
2024,2,MAG,100.600142,89.02,15.131844,7,11.580142,39.217142,30.989571,30.393428,32.494,28.161,28.345,7
2024,2,RIC,89.08375,89.025,0.077903,4,0.05875,32.5365,28.16975,28.3775,32.463,28.117,28.238,4
2024,2,HUL,96.35625,89.055,14.323039,4,7.30125,36.2035,30.57325,29.5795,32.53,28.098,28.399,4
2024,2,BOT,100.4974,89.179,15.082573,5,11.3184,37.4842,32.0974,30.9158,32.479,28.292,28.359,5
2024,2,OCO,100.2875,89.475,13.121169,6,10.8125,36.715,30.986333,32.586166,32.644,28.25,28.542,6
2024,2,GAS,99.127,89.479,10.903948,5,9.648,36.7288,31.2796,31.1186,32.518,28.369,28.592,5
2024,2,SAR,104.0492,89.526,19.822178,5,14.5232,39.7182,32.701,31.63,32.594,28.376,28.452,5
2024,3,VER,77.129285,75.915,1.404209,7,1.214285,26.497857,17.440857,33.190571,26.262,17.315,32.338,7
2024,3,SAI,83.957,76.185,13.743428,8,7.772,29.889625,18.992875,35.0745,26.222,17.434,32.353,8
